00355    2.366  35.881
00356    2.875  35.815
00357    3.383  35.749
00358    3.890  35.682
00359    4.396  35.617
00360    4.902  35.550
00361    5.407  35.484
00362    5.911  35.416
00363    6.414  35.349
00364    6.916  35.280
00365    7.418  35.213
00366    7.919  35.147
00367    8.419  35.081
00368    8.918  35.081
00369    9.417  35.013
00370    9.915  34.946
00371   10.412  34.879
00372   10.909  34.811
00373   11.404  34.745
00374   11.899  34.678
00375   12.394  34.613
00376   12.887  34.549
00377   13.380  34.483
00378   13.872  34.417
00379   14.364  34.351
00380   14.854  34.285
00381   15.344  34.153
00382   15.834  34.086
00383   16.322  34.021
00384   16.810  33.955
00385   17.298  33.889
00386   17.785  33.822
00387   18.271  33.757
00388   18.756  33.693
00389   19.241  33.628
00390   19.725  33.564
00391   20.208  33.499
00392   20.691  33.434
00393   21.173  33.369
00394   21.655  33.304
00395   22.136  33.240
00396   22.616  33.175
00397   23.096  33.111
00398   23.575  33.047
00399   24.054  32.982
00400   24.532  32.917
00401   25.010  32.852
00402   25.486  32.789
00403   25.963  32.725
00404   26.439  32.662
00405   26.914  32.600
00406   27.388  32.537
00407   27.863  32.475
00408   28.336  32.413
00409   28.809  32.352
00410   29.282  32.291
00411   29.754  32.230
00412   30.225  32.169
00413   30.696  32.107
00414   31.167  32.047
00415   31.636  31.926
00416   32.106  31.867
00417   32.575  31.807
00418   33.043  31.747
00419   33.511  31.688
00420   33.979  31.630
00421   34.446  31.570
00422   34.913  31.510
00423   35.379  31.453
00424   35.845  31.395
00425   36.310  31.339
00426   36.775  31.282
00427   37.239  31.225
00428   37.703  31.168
00429   38.167  31.111
00430   38.630  31.058
00431   39.093  31.003
00432   39.555  30.948
00433   40.017  30.891
00434   40.479  30.836
00435   40.940  30.781
00436   41.401  30.728
00437   41.861  30.673
00438   42.321  30.622
00439   42.781  30.571
00440   43.240  30.521
00441   43.699  30.473
00442   44.158  30.422
00443   44.616  30.371
00444   45.074  30.322
00445   45.532  30.272
00446   45.989  30.222
00447   46.446  30.174
00448   46.903  30.124
00449   47.359  30.078
00450   47.815  29.984
00451   48.271  29.936
00452   48.727  29.888
00453   49.182  29.842
00454   49.637  29.796
00455   50.091  29.751
00456   50.546  29.706
00457   51.000  29.663
00458   51.454  29.620
00459   51.908  29.580
00460   52.361  29.540
00461   52.814  29.500
00462   53.267  29.460
00463   53.720  29.419
00464   54.172  29.380
00465   54.625  29.342
00466   55.077  29.305
00467   55.529  29.267
00468   55.980  29.226
00469   56.432  29.188
00470   56.883  29.151
00471   57.334  29.114
00472   57.785  29.079
00473   58.236  29.042
00474   58.687  29.007
00475   59.137  28.972
00476   59.587  28.936
00477   60.038  28.902
00478   60.488  28.868
00479   60.938  28.834
00480   61.387  28.802
00481   61.837  28.770
00482   62.286  28.740
00483   62.736  28.711
00484   63.185  28.682
00485   63.634  28.627
00486   64.084  28.600
00487   64.533  28.572
00488   64.981  28.546
00489   65.430  28.521
00490   65.879  28.496
00491   66.328  28.473
00492   66.777  28.450
00493   67.225  28.427
00494   67.674  28.406
00495   68.122  28.385
00496   68.571  28.363
00497   69.019  28.341
00498   69.468  28.320
00499   69.916  28.300
00500   70.364  28.280
00501   70.813  28.261
00502   71.261  28.250
00503   71.710  28.233
00504   72.158  28.212
00505   72.606  28.189
00506   73.055  28.173
00507   73.503  28.162
00508   73.952  28.141
00509   74.400  28.137
00510   74.849  28.126
00511   75.297  28.116
00512   75.746  28.107
