00282 0422480855 322.770403 06:45:33 18:55:26 
00283 0422569629 323.347888 06:45:42 18:55:27 
00284 0422658404 323.924369 06:45:51 18:55:26 
00285 0422747178 324.499845 06:45:59 18:55:26 
00286 0422835953 325.074317 06:46:07 18:55:25 
00287 0422924727 325.647783 06:46:14 18:55:23 
00288 0423013501 326.220245 06:46:21 18:55:21 
00289 0423102276 326.791700 06:46:27 18:55:18 
00290 0423191050 327.362151 06:46:33 18:55:15 
00291 0423279825 327.931596 06:46:38 18:55:12 
00292 0423368599 328.500036 06:46:43 18:55:08 
00293 0423457373 329.067471 06:46:48 18:55:04 
00294 0423546148 329.633903 06:46:52 18:54:59 
00295 0423634922 330.199331 06:46:55 18:54:53 
00296 0423723697 330.763756 06:46:59 18:54:48 
00297 0423812471 331.327179 06:47:02 18:54:42 
00298 0423901246 331.889602 06:47:04 18:54:35 
00299 0423990020 332.451024 06:47:06 18:54:28 
00300 0424078794 333.011447 06:47:07 18:54:21 
00301 0424167569 333.570873 06:47:09 18:54:13 
00302 0424256343 334.129303 06:47:09 18:54:04 
00303 0424345118 334.686737 06:47:10 18:53:56 
00304 0424433892 335.243179 06:47:10 18:53:47 
00305 0424522667 335.798628 06:47:09 18:53:37 
00306 0424611441 336.353088 06:47:08 18:53:28 
00307 0424700215 336.906559 06:47:07 18:53:17 
00308 0424788990 337.459044 06:47:06 18:53:07 
00309 0424877764 338.010545 06:47:04 18:52:56 
00310 0424966539 338.561063 06:47:01 18:52:44 
00311 0425055313 339.110601 06:46:59 18:52:33 
00312 0425144087 339.659161 06:46:56 18:52:21 
00313 0425232862 340.206746 06:46:52 18:52:08 
00314 0425321636 340.753358 06:46:48 18:51:56 
00315 0425410411 341.298999 06:46:44 18:51:43 
00316 0425499185 341.843672 06:46:40 18:51:29 
00317 0425587960 342.387379 06:46:35 18:51:15 
00318 0425676734 342.930124 06:46:30 18:51:01 
00319 0425765508 343.471908 06:46:24 18:50:47 
00320 0425854283 344.012736 06:46:19 18:50:32 
00321 0425943057 344.552609 06:46:13 18:50:17 
00322 0426031832 345.091532 06:46:06 18:50:02 
00323 0426120606 345.629506 06:45:59 18:49:46 
00324 0426209381 346.166536 06:45:52 18:49:30 
00325 0426298155 346.702623 06:45:45 18:49:14 
00326 0426386929 347.237773 06:45:38 18:48:57 
00327 0426475704 347.771987 06:45:30 18:48:40 
00328 0426564478 348.305270 06:45:21 18:48:23 
00329 0426653253 348.837625 06:45:13 18:48:06 
00330 0426742027 349.369055 06:45:04 18:47:48 
00331 0426830801 349.899564 06:44:55 18:47:30 
00332 0426919576 350.429155 06:44:46 18:47:12 
00333 0427008350 350.957834 06:44:36 18:46:54 
00334 0427097125 351.485602 06:44:26 18:46:35 
00335 0427185899 352.012464 06:44:16 18:46:16 
00336 0427274674 352.538424 06:44:06 18:45:57 
00337 0427363448 353.063486 06:43:55 18:45:38 
00338 0427452222 353.587653 06:43:44 18:45:18 
00339 0427540997 354.110930 06:43:33 18:44:58 
00340 0427629771 354.633322 06:43:22 18:44:38 
00341 0427718546 355.154831 06:43:10 18:44:18 
00342 0427807320 355.675462 06:42:59 18:43:57 
00343 0427896095 356.195220 06:42:47 18:43:37 
00344 0427984869 356.714109 06:42:35 18:43:16 
00345 0428073643 357.232132 06:42:22 18:42:55 
00346 0428162418 357.749295 06:42:09 18:42:33 
00347 0428251192 358.265602 06:41:57 18:42:12 
00348 0428339967 358.781057 06:41:44 18:41:50 
00349 0428428741 359.295665 06:41:30 18:41:28 
00350 0428517515 359.809430 06:41:17 18:41:06 
00351 0428606290 0.322356 06:41:03 18:40:44 
00352 0428695064 0.834449 06:40:49 18:40:22 
00353 0428783839 1.345714 06:40:35 18:39:59 
00354 0428872613 1.856153 06:40:21 18:39:36 
00355 0428961388 2.365774 06:40:07 18:39:13 
00356 0429050162 2.874579 06:39:52 18:38:50 
00357 0429138936 3.382575 06:39:38 18:38:27 
00358 0429227711 3.889765 06:39:23 18:38:04 
00359 0429316485 4.396155 06:39:08 18:37:41 
00360 0429405260 4.901749 06:38:53 18:37:17 
00361 0429494034 5.406552 06:38:37 18:36:53 
00362 0429582809 5.910570 06:38:22 18:36:29 
00363 0429671583 6.413807 06:38:06 18:36:05 
00364 0429760357 6.916269 06:37:51 18:35:41 
00365 0429849132 7.417959 06:37:35 18:35:17 
00366 0429937906 7.918884 06:37:19 18:34:53 
00367 0430026681 8.419048 06:37:03 18:34:28 
00368 0430115455 8.918457 06:36:47 18:34:04 
00369 0430204229 9.417115 06:36:30 18:33:39 
00370 0430293004 9.915028 06:36:14 18:33:15 
00371 0430381778 10.412201 06:35:57 18:32:50 
00372 0430470553 10.908639 06:35:40 18:32:25 
00373 0430559327 11.404347 06:35:24 18:32:00 
00374 0430648102 11.899330 06:35:07 18:31:35 
00375 0430736876 12.393595 06:34:50 18:31:10 
00376 0430825650 12.887145 06:34:33 18:30:45 
00377 0430914425 13.379986 06:34:16 18:30:19 
00378 0431003199 13.872124 06:33:58 18:29:54 
00379 0431091974 14.363564 06:33:41 18:29:29 
00380 0431180748 14.854312 06:33:24 18:29:03 
00381 0431269522 15.344371 06:33:06 18:28:38 
00382 0431358297 15.833749 06:32:49 18:28:12 
00383 0431447071 16.322450 06:32:31 18:27:46 
00384 0431535846 16.810480 06:32:13 18:27:21 
00385 0431624620 17.297844 06:31:55 18:26:55 
00386 0431713395 17.784547 06:31:38 18:26:29 
00387 0431802169 18.270596 06:31:20 18:26:04 
00388 0431890943 18.755995 06:31:02 18:25:38 
00389 0431979718 19.240750 06:30:44 18:25:12 
00390 0432068492 19.724867 06:30:26 18:24:46 
00391 0432157267 20.208350 06:30:08 18:24:20 
00392 0432246041 20.691206 06:29:50 18:23:54 
00393 0432334816 21.173440 06:29:31 18:23:28 
00394 0432423590 21.655057 06:29:13 18:23:03 
00395 0432512364 22.136064 06:28:55 18:22:37 
00396 0432601139 22.616465 06:28:37 18:22:11 
00397 0432689913 23.096266 06:28:18 18:21:45 
00398 0432778688 23.575472 06:28:00 18:21:19 
00399 0432867462 24.054091 06:27:42 18:20:53 
00400 0432956236 24.532125 06:27:24 18:20:27 
00401 0433045011 25.009583 06:27:05 18:20:01 
00402 0433133785 25.486468 06:26:47 18:19:35 
00403 0433222560 25.962787 06:26:28 18:19:09 
00404 0433311334 26.438546 06:26:10 18:18:44 
00405 0433400109 26.913749 06:25:52 18:18:18 
00406 0433488883 27.388402 06:25:33 18:17:52 
00407 0433577657 27.862512 06:25:15 18:17:26 
00408 0433666432 28.336084 06:24:57 18:17:01 
00409 0433755206 28.809123 06:24:38 18:16:35 
00410 0433843981 29.281635 06:24:20 18:16:09 
00411 0433932755 29.753626 06:24:01 18:15:44 
00412 0434021530 30.225101 06:23:43 18:15:18 
00413 0434110304 30.696066 06:23:25 18:14:52 
00414 0434199078 31.166527 06:23:06 18:14:27 
00415 0434287853 31.636489 06:22:48 18:14:02 
00416 0434376627 32.105958 06:22:30 18:13:36 
00417 0434465402 32.574940 06:22:12 18:13:11 
00418 0434554176 33.043440 06:21:53 18:12:46 
00419 0434642949 33.511465 06:21:35 18:12:20 
00420 0434731723 33.979019 06:21:17 18:11:55 
